Score,Tags
3,<short-story><contests><flash-fiction>
10,<characters><antagonist>
2,<resume>
7,<marketing><submitting-work>
8,<first-person>
6,<plot><criticism><writing-groups>
7,<technique>
0,<fantasy><philosophy>
7,<technical-writing>
4,<style><citations>
1,<technique>
2,<punctuation><clarity>
0,<publishing><technical-writing>
15,<novel><self-publishing><book><printing>
2,<novel><plot>
1,<blog>
5,<formatting>
4,<fiction><short-story>
2,<essay><mla><text-analysis>
10,<legal><creative-commons>
17,<characters><plot>
12,<self-publishing><ebook>
0,<revision>
1,<formatting><software><resources><graphics>
5,<legal>
0,<style><technical-writing>
-1,<editing>
22,<fantasy><historical><morality>
1,<dialogue><punctuation>
12,<character-development>
2,<description><openings><atmosphere>
6,<style><technical-writing>
9,<technical-writing><formatting>
3,<fiction><editing><science-fiction><openings>
5,<fiction><technique>
2,<editing><first-draft>
1,<fiction><dialogue>
11,<organization><process>
5,<book>
1,<citations>
3,<technical-writing><exercises>
2,<publishing><technical-writing><legal><money>
12,<editing><paper><handwriting>
1,<style>
1,<writing-groups>
3,<fiction>
5,<legal>
3,<editing><screenwriting>
9,<style><academic-writing>
6,<academic-writing><plagiarism>
8,<novel><tenses><perspective><flow><flashback>
1,<formatting>
4,<publishing><non-fiction><young-adult><pseudonym><middle-grade>
0,<publishing>
17,<fiction><novel><creative-writing>
7,<software><tools><academic-writing><scrivener>
2,<fiction><word-choice><openings>
4,<fiction><technique><atmosphere>
-1,<fiction><ending><flashback>
5,<plot><scene>
6,<non-fiction><reviews>
2,<blog><websites>
1,<fiction><openings>
-1,<structure><notes>
-1,<software><translation>
3,<fiction><technique><structure><scene>
3,<creative-writing><short-story>
4,<editing><plot><structure>
5,<description><scene><tone>
3,<academic-writing><scientific-publishing>
2,<resources>
4,<collaboration>
2,<citations><apa>
13,<plot>
4,<world-building><shared>
1,<world-building><shared>
5,<language>
4,<publishing><self-publishing><agent>
3,<fantasy><world-building>
7,<fantasy><science-fiction><genre><clarity>
11,<fiction><naming>
0,<fiction><scene>
0,<publishing>
5,<planning>
6,<plot><science-fiction><young-adult>
0,<resources><word-choice>
19,<structure><ending><suspense>
2,<self-publishing><publishing><scientific-publishing>
16,<creative-writing><word-choice><characters>
9,<style>
9,<publishing><editing><children><first-time-author>
7,<editing><proofreading>
17,<technical-writing><formatting>
0,<style>
0,<word-choice><letter>
6,<novel><short-story>
-1,<style>
4,<publishing><agent><children>
0,<style><technical-writing>
7,<fiction><dialogue>
3,<technical-writing><resources>
6,<tenses>
7,<copyright><translation><scientific-publishing>
9,<non-fiction><tools><structure><academic-writing>
3,<publishing><copyright>
7,<punctuation>
-1,<publishing><process>
3,<style>
11,<publishing><legal><copyright>
15,<storyline><videogame>
5,<non-fiction><legal>
5,<biography>
-3,<fiction><resources><creative-writing>
3,<short-story><flashback>
1,<rules>
3,<creative-writing><time-depiction>
6,<screenwriting>
5,<quotes>
12,<publishing>
2,<publishing><book>
4,<synopsis>
1,<resources>
7,<fiction><plot>
7,<cliches><metaphor><philosophy>
5,<fiction><legal>
4,<novel><creative-writing>
4,<technical-writing><software>
15,<style><creative-writing>
4,<fiction><creative-writing><dialogue>
2,<word-choice>
6,<technique>
1,<mla>
1,<quotes>
2,<word-choice><structure><academic-writing><scientific-publishing>
1,<ending>
2,<copyright><money><translation>
8,<editing><academic-writing><proofreading>
6,<novel><creative-writing>
4,<agent><submitting-work><children><cover-letter>
1,<science-fiction><pacing>
5,<novel><creative-writing>
6,<short-story><agent><magazines>
3,<language><multilingual>
5,<publishing><translation>
4,<websites><freelance>
1,<style><resources><structure><vocabulary>
8,<style><academic-writing>
1,<business-writing>
3,<technical-writing>
4,<editing><jobs>
2,<citations><mla><apa>
4,<style><citations><essay><education>
5,<structure>
6,<non-fiction><legal>
1,<fiction><plot>
8,<fantasy><science-fiction>
3,<essay>
5,<fiction><punctuation>
11,<style><fiction><viewpoint><third-person>
6,<business-writing><email><letter><vocabulary>
8,<poetry>
0,<technical-writing>
7,<publishing>
2,<blog>
17,<technical-writing><terminology>
5,<reviews>
-1,<publishing>
5,<academic-writing>
3,<email>
7,<style><email>
0,<style><mla><tenses>
5,<novel><software><scrivener>
6,<legal><poetry>
8,<editing><novel><creative-writing><getting-started><first-draft>
2,<technical-writing><organization><scientific-publishing><outline>
3,<technical-writing><outline>
6,<editing><getting-started>
6,<copywriting>
2,<freelance>
3,<academic-writing>
18,<technical-writing><specifications>
8,<fiction><planning><setting>
4,<planning><websites><text-analysis>
8,<publishing><book><titles><isbn>
4,<wordcount><romance>
1,<word-choice>
1,<short-story><resources><ideas><book-length>
7,<letter><resume><phrasing><cover-letter>
6,<characters><character-development><book>
2,<citations>
6,<academic-writing><process><revision>
3,<plot><structure><planning>
5,<style><technical-writing><resources><time-depiction>
0,<essay><titles>
5,<creative-writing><planning><screenwriting><creative-commons><community>
3,<non-fiction><academic-writing>
1,<creative-writing><comics>
4,<short-story><conventions><rules><nanowrimo><anthologies>
1,<fiction><short-story>
6,<beta-readers><feedback>
3,<academic-writing><citations><translation><mla>
4,<novel><formatting>
5,<setting><atmosphere><book-length>
6,<fiction><world-building>
12,<fan-fiction>
6,<fiction><characters><character-development>
12,<non-fiction><storyline>
18,<multilingual>
-2,<style>
8,<poetry>
-1,<short-story><poetry>
1,<tools><citations><apa>
2,<style><citations>
2,<citations><academic-writing><apa>
5,<novel><structure><screenwriting>
0,<citations><essay>
15,<copyright><authorship>
6,<creative-writing><short-story>
4,<technique><technical-writing>
4,<non-fiction><biography>
0,<fiction>
0,<fiction>
14,<fiction><creative-writing><structure><viewpoint>
0,<fiction><community>
1,<technique><organization><storyline>
0,<essay>
14,<style><dialogue><narrative>
35,<character-development>
5,<resources><translation><language>
0,<fiction><novel><short-story>
2,<academic-writing><essay><trademark>
5,<writers-block><copywriting>
5,<editing><self-publishing><proofreading>
7,<vocabulary>
8,<publishing><short-story>
6,<style>
5,<style><dialogue><punctuation>
0,<style><fiction>
0,<scientific-publishing>
1,<technical-writing><scientific-publishing>
2,<academic-writing>
10,<publishing><book><proofreading>
7,<academic-writing><education>
4,<copyright><graphics>
10,<citations><mla>
-2,<poetry><revision>
8,<book-length>
2,<style><academic-writing>
-3,<setting>
-3,<fiction>
6,<creative-writing><technique><tropes>
10,<copyright><legal><translation><lyrics>
3,<fiction><creative-writing>
1,<vocabulary>
4,<style><fiction><editing><storyline>
3,<editing>
7,<publishing><legal><copyright>
16,<fiction><naming>
-1,<style>
7,<creative-writing><character-development>
8,<fiction><word-choice><fantasy><science-fiction>
3,<ebook><creative-commons>
15,<editing><revision>
12,<technique><science-fiction><naming>
2,<world-building>
8,<technique><creative-writing><videogame>
0,<word-choice>
3,<word-choice>
1,<exposition>
8,<tenses>
1,<legal><copyright><international>
1,<word-choice>
18,<fiction><dialogue>
7,<characters><mystery>
8,<fiction><creative-writing>
4,<degree>
14,<punctuation>
4,<discipline><criticism><technique>
7,<fiction><perspective><narrative>
1,<characters><pages>
4,<creative-writing><plot><planning>
14,<dialogue>
7,<creative-writing><research>
10,<style><character-development><sentence-structure><middle-grade>
17,<style><dialogue>
2,<style><editing><word-choice>
1,<essay><education>
3,<novel><language><vocabulary><text-analysis>
1,<essay>
3,<creative-writing><blog>
5,<legal><copyright><fan-fiction>
2,<plot><planning>
-1,<style>
10,<formatting><tools>
0,<fiction><publishing><creative-writing><genre><marketing>
4,<fiction><creative-writing>
5,<research><world-building><setting>
1,<short-story><titles><medium><romance><audience>
2,<publishing><isbn>
13,<fiction><creative-writing>
6,<creative-writing><plot><tropes>
4,<non-fiction><book><book-length>
4,<blog>
1,<resources><research><setting><inspiration>
3,<fiction><creative-writing>
1,<formatting><academic-writing>
6,<word-choice><first-person>
5,<structure><organization>
2,<resources><book>
10,<fiction><creative-writing>
3,<fiction><creative-writing>
1,<style><technique><plot><time-depiction><rules>
4,<novel><screenwriting><narrative><genre><myersbriggs>
5,<vocabulary>
-3,<word-choice>
6,<fiction><creative-writing><dialogue>
1,<software><tools>
1,<copywriting>
8,<software><tools><collaboration>
3,<non-fiction><citations><book>
1,<contests>
5,<style><translation><quotes><citations>
5,<formatting><structure>
3,<software><structure>
3,<fiction><short-story>
0,<planning>
1,<letter>
7,<style><editing><viewpoint><first-person><third-person>
9,<fiction>
0,<script><scriptwriting><screenwriting>
12,<technique><resources>
7,<legal><non-fiction><child-characters>
3,<formatting><naming>
3,<technical-writing><email><narrative><grammatical-person>
3,<legal><copyright>
5,<technical-writing><editing><legal><career><audience>
0,<dialogue><quotes>
7,<fiction><creative-writing><plot>
2,<creative-writing><plot><planning><getting-started><education>
8,<fiction><creative-writing><dialogue>
2,<citations><mla>
0,<style><formatting><pages>
4,<fiction><creative-writing><dialogue>
8,<fiction><characters>
5,<script><scriptwriting><screenwriting>
3,<editing><proofreading>
7,<fiction><creative-writing><plot>
7,<editing><journalism>
16,<tools><version-control>
2,<publishing>
6,<technical-writing><mla>
9,<word-choice><viewpoint><naming>
7,<fiction><narrative>
5,<technical-writing><non-fiction><clarity>
3,<publishing><self-publishing>
0,<software>
5,<tenses><grammatical-person>
4,<punctuation>
2,<style><vocabulary>
19,<editing><software><organization><revision><version-control>
6,<tools><version-control>
3,<fiction><plot><character-development><flashback>
2,<fiction><publishing>
2,<citations><apa>
0,<children><book-rec>
2,<publishing><self-publishing><legal><copyright>
0,<structure><academic-writing><essay>
6,<poetry>
1,<poetry><punctuation>
1,<academic-writing><research>
11,<fiction><technique><structure><short-story><process>
6,<publishing><book><isbn>
4,<marketing><novella>
8,<editing><proofreading>
7,<character-development>
0,<character-development>
4,<fiction><tone>
4,<non-fiction><formatting><scrivener>
1,<fiction><publishing>
3,<fiction><novel><fantasy>
8,<publishing><technical-writing>
7,<planning><ideas>
4,<publishing>
0,<style><non-fiction>
11,<science-fiction><time-depiction>
1,<creative-writing><word-choice>
3,<style><citations><footnotes>
4,<style><citations><vancouver-system>
-1,<publishing><legal><copyright>
4,<publishing><formatting><tools>
1,<software><screenwriting>
1,<process><scrivener>
6,<punctuation><style>
3,<publishing><novel><legal>
5,<publishing><formatting><self-publishing>
4,<academic-writing><structure><research>
4,<style><technical-writing><indexing>
10,<style><business-writing><time-depiction><cover-letter><numerals>
1,<fiction><character-development><pacing>
2,<novel>
2,<translation>
0,<style><academic-writing>
19,<technique>
8,<characters><structure><setting><series><children>
9,<novel><planning><flashback>
3,<legal>
2,<pages><first-draft>
4,<creative-writing><blog><freelance>
5,<technical-writing><formatting><scientific-publishing><software-documentation>
4,<fiction><storyline>
4,<style><children><narrative>
9,<poetry><translation>
12,<translation>
9,<creative-writing><translation><learning>
3,<formatting><kindle>
4,<publishing><fantasy><book>
9,<science-fiction><clarity><exposition>
0,<style>
3,<citations><apa>
4,<plagiarism>
4,<daily>
6,<legal><copyright>
0,<word-choice>
2,<poetry><plagiarism>
1,<plagiarism>
7,<style><word-choice><translation>
1,<copywriting>
1,<creative-writing><description>
1,<style><novel><organization><chapters><table-of-contents>
2,<creative-writing><novel><technical-writing><translation>
2,<creative-writing><novel><translation>
0,<style><creative-writing><dialogue><ideas>
11,<technical-writing>
2,<creative-writing><novel><structure><translation><tenses>
-1,<characters><character-development><naming><ideas>
3,<creative-writing><dialogue><flashback>
-2,<structure><language>
11,<technique><characters><grammatical-person><series>
6,<academic-writing><education>
5,<translation><proofreading>
19,<self-publishing><ebook><pseudonym>
2,<creative-writing><short-story><openings>
0,<style><punctuation><ap-style>
3,<essay><description><cliches>
2,<plagiarism>
9,<ebook>
3,<software><ebook><websites>
2,<legal><copyright>
2,<style><description>
3,<editing><resources>
7,<style><technical-writing><formatting><resume>
0,<technical-writing><academic-writing>
2,<essay>
8,<self-publishing><ebook><marketing>
3,<plagiarism>
2,<style><technical-writing>
2,<fiction><style><steampunk>
6,<publishing><tools><ebook>
8,<software><organization><research><ideas>
1,<novel><research>
9,<style><formatting><punctuation>
6,<poetry><rhythm>
2,<plot><screenwriting><ending>
3,<publishing><creative-writing><formatting><self-publishing><punctuation>
2,<editing><non-fiction><structure><short-story>
6,<style><technique>
2,<creative-writing><accessibility>
3,<planning>
1,<structure>
9,<structure><book-length>
4,<academic-writing><citations><education>
0,<technique>
7,<fiction><technique><resources><formatting><dialogue>
3,<plot>
0,<table-of-contents>
1,<description>
0,<word-choice>
6,<novel><structure>
12,<titles>
6,<style><citations><apa>
0,<creative-writing><structure><plot><fantasy><outline>
